fecha;exportaciones_petroleras_musd_fob;exportaciones_no_petroleras_musd_fob;importaciones_musd_fob;remesas_musd
2017-09;560.83;1388.72;934.23;283.74
2017-09;883.68;1163.05;1200.73;218.55
2017-09;630.43;965.88;1157.56;201.13
2017-09;661.31;984.4;1330.86;363.61
2017-09;754.69;946.28;1166.2;476.28
2017-09;628.07;977.68;1043.01;423.38
2017-09;864.22;1047.39;958.86;456.97
2017-09;578.05;1106.58;NA;221.34
2017-09;650.13;1236.21;1822.03;251.05
2017-09;468.2;949.92;1607.89;435.46
2017-09;385.61;1414.5;1706.66;437.95
2017-09;807.45;799.22;1800.76;405.71
2017-09;373.46;1470.81;1921;356.89
2017-09;770.83;1371.25;1257.14;340.61
2017-09;943.52;1411.3;918.46;445.16
2017-09;519.35;1060.79;1167.4;344.45
2017-09;547.36;1165.28;1721.81;269.67
2017-09;411.92;815.4;1024.04;431.15
2017-09;464.06;1182.01;1208.31;379.64
2017-09;662.1;789.4;990.6;446.34
2017-09;795.46;1200.24;1621.94;447.4
2017-10;551.58;1426.83;1812.99;279.89
2017-10;443.26;764.05;1275.19;241.38
2017-10;808.17;1141.23;1122.92;256.5
2017-10;938.1;1064.72;1196.51;385.17
2017-10;933.17;1414.81;1100.22;250.75
2017-10;556.21;1236.68;1187.04;343.01
2017-10;938.19;1429;1552.61;210.92
2017-10;391.05;776.66;1561.56;227.6
2017-10;442.3;914.96;997.03;335.54
2017-10;504.46;1115.41;1659.04;234.14
2017-10;381.9;905.6;1622.24;339.99
2017-10;441.7;843.63;1116.06;346.46
2017-10;684.87;1346.44;1686.04;433.17
2017-10;475.42;1256.38;1629.58;210.68
2017-10;443.89;1053.29;1164.64;345.36
2017-10;505.63;973.83;1485.78;200.23
2017-10;695.03;1079.96;1510.07;437.37
2017-10;682.4;781.04;1437.7;445.46
2017-10;880.3;1372.77;1545.01;453.51
2017-10;564.95;1094.76;1932.61;415.68
2017-10;916.16;1010.66;1361.76;308.99
2017-10;511.81;1497.97;1108;326.28
2017-10;861.8;1119;1865.78;341.14
2017-10;487.58;1019.99;1749.77;376.4
2017-10;753.41;869.31;1037.83;241.71
2017-10;939.18;1047.51;1136.12;204.47
2017-10;764.08;1255.47;1392.6;466.54
2017-10;519.4;1408.49;1920.96;428.75
2017-10;533.13;1277.28;1715.5;209.73
2017-10;912.76;884.52;1537.93;337.35
2017-10;648.25;1381.47;1142.54;389.4
2017-11;360.21;1480.3;1115;297.76
2017-11;671.87;1390.96;1770.26;262.85
2017-11;429.85;1054.21;1438.52;224.34
2017-11;521.93;752.09;1039.46;266.49
2017-11;488.9;1442.6;1685.44;332.88
2017-11;808.87;1150.61;1420.22;323.98
2017-11;372.44;828.71;1689.34;455.94
2017-11;723.1;1304.16;1393.6;209.27
2017-11;663.43;1375.99;1788.8;321.69
2017-11;542.5;891.53;1064.13;290.78
2017-11;796.39;968.88;1436.28;376.02
2017-11;636.88;1332.84;1710.46;226.96
2017-11;706.11;1458.6;913.12;260.98
2017-11;350.66;849.9;1030.32;465.46
2017-11;769.14;1255.15;1494.52;348.22
2017-11;726.44;752.08;1258.71;270.06
2017-11;547.17;765.31;1682.12;212.09
2017-11;512.68;1028.64;1341.13;319.02
2017-11;861.69;1025.26;1171.63;252.55
2017-11;873.9;1020.02;1189.89;471.84
2017-11;402.05;1209.9;1731.67;302.11
2017-11;783.68;1485.66;1928.71;289.24
2017-11;385.57;1436.99;1226.66;450.01
2017-11;726.65;866.65;NA;247.78
2017-11;483.55;1258.02;1275.41;428.5
2017-11;747.38;812.37;1108.01;370.08
2017-11;532.09;1175.86;1888.84;288.44
2017-11;520.71;1119.49;1755.78;426.09
2017-11;371.15;1497.14;1330.05;478.16
2017-11;453.83;863.27;1499.23;309.99
2017-12;929.48;1378.04;908.64;256.9
2017-12;946.93;903.74;1898.69;281.82
2017-12;519.76;1254.38;1770.74;454.28
2017-12;690.24;1231.72;1896.78;463.36
2017-12;655.25;1440.33;1147.49;341.1
2017-12;880.53;987.75;1391.15;449.14
2017-12;913.8;1490.92;1520.38;410.5
2017-12;408.29;963.22;1221.89;435.67
2017-12;592.62;1305.06;1929.1;335.22
2017-12;891.26;1247.18;909;262.03
2017-12;554.21;1314.04;1724.98;229.12
2017-12;425.28;1492.02;1881.59;308.14
2017-12;475.34;822.22;1930.72;386.22
2017-12;848.63;1365.27;1948.32;456.03
2017-12;729.65;787.3;1790.35;233.4
2017-12;619.89;1060.1;1249.53;254.01
2017-12;676.98;1157.84;1898.82;386.91
2017-12;512.57;864.83;941.99;284.82
2017-12;807.19;1196.79;1686.13;460.33
2017-12;524.55;1183.29;1815.01;231.86
2017-12;904.84;794.14;1171.73;244.77
2017-12;521.8;1280.57;1777.41;359.57
2017-12;676.44;1494.96;1275.37;401.79
2017-12;774.32;1130.83;NA;332.61
2017-12;472.89;1280.36;1483.23;200.36
2017-12;609.96;1190.99;1922.73;397.93
2017-12;804.16;1030.11;1347.5;433.4
2017-12;430.23;820.46;1245.56;401.68
2017-12;435.24;1312.15;1271.31;436.91
2017-12;619.3;820.64;1703.72;214.02
2017-12;373;1009.9;1709.3;450.4
2018-01;548.04;989.5;1823.22;407.83
2018-01;804.24;1158.65;1539.45;381.16
2018-01;851.05;1114.55;998.69;201.71
2018-01;937.12;816.19;1890.27;423.09
2018-01;356.14;1115.19;1057.12;317.17
2018-01;451.15;1160.77;1330.43;264.18
2018-01;877.01;1370.22;1479.49;417.08
2018-01;683.41;942.58;1027.43;251.82
2018-01;478.59;1228.23;1300.38;277.51
2018-01;431.21;1164.19;976.37;267.47
2018-01;496.09;863.1;1379.15;444.06
2018-01;585.19;1392.94;1368.03;461.65
2018-01;700.6;920.59;948.75;430.09
2018-01;818.5;1459.73;1204.54;308.59
2018-01;582.78;801.57;1891.72;215.61
2018-01;692.49;1023.08;1863.97;365.05
2018-01;947.4;819.83;1107.3;306.98
2018-01;541.9;1266.42;1925.1;205.54
2018-01;557.49;1336.21;1006.55;421.19
2018-01;712.52;1128.83;1337.03;446.65
2018-01;676.4;1021.49;1616.72;277.85
2018-01;533.29;1355.71;1100.31;426.57
2018-01;389.68;1182.9;1778.48;376.93
2018-01;514.85;1143.73;1373.66;208.97
2018-01;475.46;1182.75;1557.34;374.59
2018-01;502.3;781.92;904.93;227.52
2018-01;910.31;880.87;1003.37;349.05
2018-01;535.92;1123.41;1232.93;295.39
2018-01;567.39;965.96;1481.51;353.53
2018-01;589.26;875.88;1283.33;305.81
2018-01;798.66;1335.19;1599.48;341.62
2018-02;574.32;1365.97;1061.61;316.76
2018-02;725.66;1220.57;1898.6;218.6
2018-02;486.38;1419.09;1410.7;214.87
2018-02;946.51;1287.09;1598.69;205.46
2018-02;767.95;1378.3;1651.67;471.32
2018-02;801.39;1077.26;1377.21;378.79
2018-02;639.58;939.73;NA;390.24
2018-02;598.28;1498.38;1212.81;448.63
2018-02;844.11;1385.12;1802.52;263.12
2018-02;876.72;1062.96;NA;278
2018-02;895.8;960.69;1806.57;339.36
2018-02;463.12;1462.99;1205.33;316.4
2018-02;864.06;1110.87;938.29;242.53
2018-02;590.71;1103.04;1925.7;271.5
2018-02;426.53;871.79;1365.74;463.88
2018-02;702.62;1131.07;1074.92;457.08
2018-02;502.98;958.56;1435;302.93
2018-02;550.64;1152.44;1800.77;232.1
2018-02;938.15;1249.25;1934.01;420.12
2018-02;563.71;797.37;1492.27;362.85
2018-02;493.68;1131.14;1504.55;340.84
2018-02;948.44;917.01;1147.1;316.38
2018-02;667.7;1037.63;1555.24;292.78
2018-02;500.1;1226.55;1409.41;410.13
2018-02;397.63;1475.11;1313.97;281.25
2018-02;855.14;1355.37;1308.24;421.91
2018-02;677.62;806.55;1616.23;287.33
2018-02;471.64;1309.04;1893.27;264.13
2018-03;933.33;1287.99;1440.92;334.95
2018-03;758.22;1174.39;1507.71;263.65
2018-03;571.01;1156.9;1036.13;329.68
2018-03;893.13;1337.63;1714.77;461.33
2018-03;757.5;924.39;944.81;326.21
2018-03;829.79;877.22;1286.85;231.28
2018-03;645.97;787.46;1560.1;257.12
2018-03;658.37;1285.79;1766.9;373.77
2018-03;398.08;1499.8;1229.21;404.5
2018-03;717.62;980.53;1521.98;221.94
2018-03;816.05;1115.45;1027.42;275.29
2018-03;754.69;1470.5;1570.4;409.92
2018-03;763.32;1112.33;950.03;421.52
2018-03;518.03;1089.88;1072.9;271.69
2018-03;912.69;1087.02;1171.86;412.76
2018-03;872.96;1273.72;1805.98;355.94
2018-03;467.64;798.42;1767.88;205.4
2018-03;684.2;916.05;1886.62;464.76
2018-03;807.79;1072.16;979.59;384.86
2018-03;393.78;932.77;1636.73;303.61
2018-03;634.7;1482.62;923.99;287.77
2018-03;831.03;878.57;1310.98;392.16
2018-03;419.2;1370.75;1584.33;365.1
2018-03;563.44;754.97;1198.11;262.34
2018-03;816.05;1129.46;1051.99;332.67
2018-03;607.84;1276.6;1179.21;342.47
2018-03;490.08;898.04;1650.89;441.43
2018-03;861.3;837.15;1454.19;269.41
2018-03;500.5;1326.8;1493.42;451.99
2018-03;399.07;939.16;1304.36;322.5
2018-03;394.48;1029.33;1762.76;459.1
2018-04;777.2;1155.36;1611.99;297.47
2018-04;389.03;1037.18;906.23;240.41
2018-04;712.02;1132.74;1360.58;311.75
2018-04;860.96;1344.84;1167.31;230.75
2018-04;807.83;929.13;1924.72;243.18
2018-04;811.02;1228.28;1564.85;380.72
2018-04;878.58;995.65;1319.08;346.77
2018-04;605.3;1017.11;1045.06;372.51
2018-04;604.52;1361.68;1087.44;203.07
2018-04;546.56;936.75;1817.19;387.65
2018-04;853.62;1247.6;1716.49;379.3
2018-04;568.83;1440.15;1047.47;423.21
2018-04;725.58;1233.44;1853.77;233.35
2018-04;823.83;856.25;1680.46;220.17
2018-04;769.82;1025.55;1769.28;296.9
2018-04;461.93;1164.07;954.17;426.94
2018-04;745.8;1146.06;1628.57;410.26
2018-04;583.1;1124;1673.52;398.55
2018-04;823.51;893.39;965.8;439.71
2018-04;850.79;772.7;964.66;241.81
2018-04;718.46;1249.72;1542;382.48
2018-04;712.2;825.27;1433.1;448.65
2018-04;912.26;1299.47;1618.66;262.59
2018-04;882.47;815.69;1552.91;421.43
2018-04;854.45;1394.43;1531.45;445.04
2018-04;370.07;1337.94;1405.83;331.71
2018-04;592.29;1329.28;941.85;382.53
2018-04;880.99;941.93;1252.33;201.38
2018-04;705.04;1165.07;1552.26;370.18
2018-04;351.13;1173.69;1116.09;454.32
2018-05;507.1;1094.37;1562.78;331.22
2018-05;454.25;841.63;1806.14;407.83
2018-05;708.44;1409.75;1781.96;469.47
2018-05;365.21;1336.37;1496.4;350.56
2018-05;516.5;853.46;1025.46;291.33
2018-05;390.93;1416.46;1115.49;246.94
2018-05;737.02;775.52;1165.09;395.11
2018-05;682.04;1311.7;1554.03;207.72
2018-05;403.85;1357.97;938.56;200.6
2018-05;897.73;1070.3;1428.39;276.2
2018-05;715.96;1279.55;1648.7;423.38
2018-05;397.98;949.7;1519.23;285.1
2018-05;839.29;791.36;1585.65;209.32
2018-05;702.07;1163.51;1901.82;207.28
2018-05;794.26;1228.79;1525.5;201.45
2018-05;676.69;1290.92;1659.63;225.59
2018-05;560.4;1241.07;1122.74;244.36
2018-05;481.19;1107.61;1369.21;233.22
2018-05;820.84;1309.29;1725.79;420.4
2018-05;671.9;1360.18;1050.86;304.5
2018-05;712.22;1372.29;904.98;396.24
2018-05;922.51;1454.47;994.37;223.73
2018-05;731.84;1307.21;1460.28;381.72
2018-05;644.7;1054.37;1441.33;229.68
2018-05;403.09;1292.97;1410.15;282.46
2018-05;771.62;1265.68;904.76;358.06
2018-05;363.42;988.59;942.66;397.16
2018-05;443.22;1372.53;969.61;327.51
2018-05;947.56;919.49;1616.76;238.29
2018-05;905.38;1223.36;919.03;445.07
2018-05;880.89;937.88;991.43;436.9
2018-06;820.48;1418.34;1712.5;305.9
2018-06;467.95;1482.88;1237.12;381.73
2018-06;625.92;1429.42;1722.5;430.33
2018-06;481.94;1283.38;1680.49;443.9
2018-06;511.41;1165.94;1005.94;389.42
2018-06;494.05;1302.07;1692.32;258.71
2018-06;812.35;1320.9;1345.57;212.88
2018-06;718.32;855.37;1516.95;361.3
2018-06;559.66;1475.7;1859.81;368.8
2018-06;520.58;1379.1;1675.95;299.28
2018-06;657.71;1174.59;1049.64;239.64
2018-06;697.39;1023.4;1127.49;238.95
2018-06;760.14;1342.95;1910.85;430.88
2018-06;408.31;869.37;1559.37;206.75
2018-06;375.22;874.19;1141.61;438.48
2018-06;509.18;1022.22;1520.22;363.87
2018-06;794.05;1480.02;990.49;320.79
2018-06;745.54;752.42;1206.03;208.9
2018-06;768.77;765.8;1139.01;259.76
2018-06;719.61;1390.8;1659.05;267.31
2018-06;428.02;1058.6;1585.52;362.55
2018-06;491.9;1435.85;1872.05;232.5
2018-06;593.55;1145.13;1317.12;254.23
2018-06;773.3;1317.35;1341.06;234.08
2018-06;902.92;1283.18;1630.67;400.79
2018-06;422.14;865.02;1699.4;253.79
2018-06;859.16;1339.51;1334.89;312.98
2018-06;791.15;1231.09;1224.85;448.11
2018-06;771.1;1087.36;1034.3;407.79
2018-06;795.2;764.67;1023.93;466.35
2018-07;665.73;933.73;1160.28;251.37
2018-07;422.46;903.37;1792.61;401.01
2018-07;548.34;1490.77;1717.72;279.35
2018-07;875.67;1142.3;1938.34;404.81
2018-07;918.07;1356.48;1742.18;391.22
2018-07;550.31;1223.2;1845.34;212.86
2018-07;826.72;856.06;1361.26;329.9
2018-07;863.84;1389.18;990.2;439.04
2018-07;949.89;955.85;1221.54;452.4
2018-07;455.68;1263.89;1223.28;441.07
2018-07;820.8;1120.48;1106.89;259.03
2018-07;574.95;1165.47;1468.49;343.88
2018-07;415.18;1473.84;1507.81;355.52
2018-07;896.72;1146.89;1924.95;215.69
2018-07;926.78;959.21;1714;427.29
2018-07;543.76;1310.51;1392.87;251.41
2018-07;820.18;962.22;1423.42;372.83
2018-07;370.13;1114.81;1522.29;338.68
2018-07;816.43;857.51;1843.76;353.12
2018-07;927;1346.05;1327.17;476.78
2018-07;749.71;1036.35;1910.39;246.41
2018-07;584.03;1116.36;1880.27;463.98
2018-07;426.53;1136.8;1102.52;293.71
2018-07;902.03;944.2;1710.28;246.05
2018-07;363.73;1132.23;1338.26;439.4
2018-07;394.74;1429.35;962.16;212.7
2018-07;754.69;1151.85;1567.01;205.39
2018-07;415.01;758.45;1762.42;427.82
2018-07;900.79;841.78;1271.87;257.42
2018-07;531.21;1119.18;989.4;411.98
2018-07;846.61;1487.2;1371.02;475.07
2018-08;441.03;1279.75;1095.39;408.09
2018-08;688.69;991.4;1263.61;202.41
2018-08;750.88;1106.32;1110.37;365.67
2018-08;545.28;868.25;1364.52;209.55
2018-08;549.59;1495.14;NA;226.96
2018-08;365.61;835.13;1796.57;226.76
2018-08;630.66;1140.02;1531.39;269.3
2018-08;376.15;846.7;998.66;359.73
2018-08;556.18;1407.2;1344.19;256.95
2018-08;869.66;1448.99;992.27;251.37
2018-08;814.79;1404.7;1504.11;432.07
2018-08;763.66;1409.49;1537.12;326.85
2018-08;579.51;1458.02;1167.13;435.22
2018-08;582.49;1039.99;966.01;402.83
2018-08;923.18;1327.07;1371.68;390.67
2018-08;573.79;1278.02;1265.03;201.04
2018-08;910.36;803.71;1457.52;378.15
2018-08;491.46;1409.95;1344.54;319.92
2018-08;811.09;1053.56;980.74;261.75
2018-08;809.17;1218.02;1531.34;312.2
2018-08;896.08;956.9;1872.52;372.9
2018-08;476.15;974.73;1173.82;230.12
2018-08;890.57;1112.6;1582.53;338.24
2018-08;843.6;877.56;958.51;208.05
2018-08;691.8;1179.2;1337.34;476.07
2018-08;487.8;1479.89;1476.12;404.64
2018-08;415.9;1179.53;1625.62;339.71
2018-08;865.35;1374.57;1691.96;364.18
2018-08;457.36;1036.52;1160.39;252.7
2018-08;691.34;1382.48;1138.63;279.48
2018-08;825.33;1261.39;1693.9;223.67
2018-09;840.51;1411.52;1193.31;385.76
2018-09;368.05;1112.09;1171.65;224.32
2018-09;629.41;1216.48;1789.74;451.14
2018-09;904.04;1204.67;1807.39;326
2018-09;418.17;882.17;1705.56;330.16
2018-09;821.37;1215.28;1060.5;379.04
2018-09;856.15;1340.71;1083.27;350.62
2018-09;627.88;1493.52;1900.46;422.9
2018-09;636.48;1129.64;1072.77;430.35
2018-09;667.6;1238.49;1618.69;239.08
2018-09;379.72;882.7;1806.29;359.59
2018-09;703.63;995.03;1697.67;243.62
2018-09;370.79;1107.47;906.59;269.49
2018-09;445.51;809.7;1470.71;434.73
2018-09;620.42;1494.27;1291.74;244.56
2018-09;510.04;1091.04;1641.94;229.37
2018-09;920.19;1080.21;1412.43;408.08
2018-09;671.26;1275.52;995.31;232.66
2018-09;598.95;916.72;1763.98;347.02
2018-09;589.35;1293.82;1356.19;435.42
2018-09;871.11;1174.03;1305.86;388.56
2018-09;949.08;815.24;1284.36;361.05
2018-09;708.05;1321.7;1079.02;254.54
2018-09;497.87;848.98;1928.92;235.48
2018-09;829.32;1287.87;1134.85;216.85
2018-09;557.08;1469.71;1918.45;250.96
2018-09;533.08;1135.38;1238.87;364.53
2018-09;512.79;1450.56;1945.35;272.98
2018-09;440.63;1246.18;1644.72;454.93
2018-09;409.85;1496.87;1820.56;334.93
2018-10;409.18;1073.22;972.21;438.71
2018-10;631.73;1228.64;1183.9;210.01
2018-10;938.49;1493.11;1788.44;317.93
2018-10;391.94;914.57;1568.44;272.93
2018-10;354.03;1200.55;1348.85;415.12
2018-10;361.31;876.17;1230.11;432.76
2018-10;900.09;1222.66;1818.02;437.45
2018-10;703.95;933.49;967.91;428.65
2018-10;691.64;1299.59;1073.21;203.64
2018-10;638.48;1226.41;1573.23;270.24
2018-10;710.14;1070.07;1042.44;451.28
2018-10;881.08;947.09;1420.27;378.37
2018-10;374.28;1296.22;1911.95;326.31
2018-10;592.35;1218.25;1843.23;407.89
2018-10;682.96;1006.08;1516.08;432.95
2018-10;612;1411.24;1469.66;322.22
2018-10;932.64;1164.08;1598.36;401.55
2018-10;454.7;970.45;1141.73;223.37
2018-10;422.53;753.99;1595.47;278.44
2018-10;776.87;1029.58;906.88;477.27
2018-10;481.25;1258.86;971.38;376.94
2018-10;589.25;787.32;1556.24;391.89
2018-10;934.78;1300.26;1656.38;301.27
2018-10;392.55;1193.31;1193.55;303.39
2018-10;447.6;1331.7;1252.27;385.35
2018-10;460.11;1283.36;1931.8;429.92
2018-10;707.49;1170.2;1411.56;430.87
2018-10;834.36;1409.9;1911.22;245.59
2018-10;514.56;1011.21;1268.97;379.92
2018-10;815.31;847.89;1736.26;448.62
2018-10;429.35;1335.48;924.11;288.46
2018-11;379.51;1145.23;1857.78;331.03
2018-11;716.97;1057.5;1311.64;426
2018-11;486.11;882.86;1015.05;453.33
2018-11;632.07;824.27;1175.95;266.94
2018-11;499.57;1363.44;1878.63;476.05
2018-11;579.56;1193.16;942.7;250.56
2018-11;844.37;888.57;1086.47;215.45
2018-11;739.77;807.55;1591.53;227.09
2018-11;526.86;1359.41;1385.11;356.49
2018-11;527.92;1196.23;962.76;235.3
2018-11;716.09;833.47;1313.16;332.1
2018-11;587.05;894.7;1580.86;203.1
2018-11;845.27;1253.72;992.52;341.84
2018-11;479.26;1410.76;1380.63;283.33
2018-11;357.07;1316.86;1742.53;372.89
2018-11;627.22;827.61;1455.48;381.65
2018-11;897.87;1348.21;1439.21;420.02
2018-11;584.99;1121.92;1830.56;451.69
2018-11;787.31;929.75;1554.5;329.41
2018-11;773;988.35;1416.41;333.94
2018-11;726.85;1473.05;1257.51;469.61
2018-11;862.25;937.99;1136.84;312.76
2018-11;817.88;1382.31;1443.61;312.07
2018-11;942.06;1204.06;1076.93;468.13
2018-11;469.64;829.71;1538.02;306.61
2018-11;667.02;832.82;1527.75;314.03
2018-11;931.13;1476.59;1260.75;339.93
2018-11;367.99;1272.78;969.26;472.33
2018-11;624.46;1439.88;1859.28;400.96
2018-11;826.23;1387.53;1807.6;377.68
2018-12;815.52;924.97;1702.34;285.63
2018-12;666.88;1056.43;1094.55;253.06
2018-12;788.38;918.38;1693.88;370.18
2018-12;473.43;1412.41;1420.82;290.81
2018-12;667.39;1189.22;1081.93;465.98
2018-12;780.38;832.64;1804.97;233.34
2018-12;634.83;1172.26;1730.29;449.29
2018-12;487.99;989.92;1662.7;462
2018-12;603.98;1098.19;1541.76;431.46
2018-12;815.47;1240.04;1923.83;301.17
2018-12;781.46;1178.3;1789.9;293.6
2018-12;509.5;895.18;1017.4;331
2018-12;517.2;791.3;1471.41;213.97
2018-12;524.96;1230.65;1860.68;232.33
2018-12;905.22;1395.26;1347.08;221.89
2018-12;818.41;1028.76;1612.31;255.87
2018-12;687.67;1245.41;1710.15;341.11
2018-12;876.99;1086.79;916.16;292.67
2018-12;601.37;1230.65;1474.09;245.95
2018-12;903.24;1072.59;1594.22;316.29
2018-12;471.48;1117.4;1228.74;453.19
2018-12;770.25;857.2;1502.16;444.79
2018-12;518.42;922.6;1775.24;217.93
2018-12;536.94;958.5;1477.71;413.43
2018-12;555.3;1028.14;1501.4;451.39
2018-12;399.89;1216.47;1883.45;361.99
2018-12;825.13;1266.37;1435.4;271.81
2018-12;916.7;997.8;1671.69;203.11
2018-12;942.06;788.54;1502.76;241.29
2018-12;634.92;772.66;1578.05;353.33
2018-12;638.91;1394.7;1759.18;354.94
2019-01;365.17;755.95;1818.37;254.35
2019-01;439.94;1341.98;1264.85;254.86
2019-01;420.51;941.82;1691.01;210.09
2019-01;854.53;1327.5;939.22;361.87
2019-01;562.76;1446.66;1708.74;386.83
2019-01;765.64;1349.9;1582.65;367.76
2019-01;913.6;1387.25;1239.35;293.01
2019-01;540.86;1247.35;1115.51;371.98
2019-01;656.33;1398.63;1710.42;406.15
2019-01;768.01;885.83;1166.68;457.08
2019-01;873.27;912.53;1748.09;394.9
2019-01;899.62;1152.88;1201.27;340.78
2019-01;439.76;1174.5;1910.09;472.91
2019-01;450.74;1137.47;1169.77;384.83
2019-01;822.66;1190.32;1677.28;395.18
2019-01;726.81;1395.64;1075.27;285.83
2019-01;640.5;922.03;1419.81;345.36
2019-01;919.29;1266.74;1213.36;325.19
2019-01;668.97;1048.98;1684.52;295.06
2019-01;763.56;1321.68;1273.98;367.32
2019-01;596.01;1481.28;1815.47;308.35
2019-01;753.38;1139.71;1793.19;309.94
2019-01;630.15;1375.12;1098.88;219.89
2019-01;757.14;765.03;1166.02;269.68
2019-01;588.53;1071.62;924.53;326.18
2019-01;581.49;1038.52;1698.95;318.81
2019-01;525.9;1318.22;1470.61;247.34
2019-01;436.42;1467.27;1918.06;352.17
2019-01;408.7;1012.52;1414.01;333.74
2019-01;750.84;1453.7;1463.95;303.97
2019-01;714.87;1038.68;1362.47;296.15
2019-02;431.53;793.7;1188.07;446.75
2019-02;478.24;907.89;NA;256.68
2019-02;607.28;1482.89;1592.64;256.45
2019-02;911.3;1153.37;1186.47;445.16
2019-02;933.52;1498.45;1876.28;430.05
2019-02;801.61;1153.56;1715.86;222.78
2019-02;391.51;963.63;1315.54;260.53
2019-02;546.57;941.89;1868.09;338.78
2019-02;454.47;1479.99;1869.12;394.92
2019-02;823.03;1196.95;1370.44;341.02
2019-02;912.3;1432.37;1247.88;318.81
2019-02;649.43;970.66;1534.33;450.76
2019-02;805.26;1322.43;1880.34;442.41
2019-02;552.24;1079.61;1835.79;428.29
2019-02;900.9;1005.96;1569.05;296.84
2019-02;949.8;1205.36;1925.98;273.69
2019-02;731.14;812.67;1669.92;325.63
2019-02;355.57;1375.65;1532.49;409.78
2019-02;833.46;1222.69;1489.14;381.24
2019-02;926.46;853.86;1087.23;437.28
2019-02;356.08;1426.95;1748.57;435.6
2019-02;623.38;1107.72;1538.93;467.89
2019-02;602.94;883.65;1187.53;273.07
2019-02;565;1201.17;1229.77;227.08
2019-02;549.55;784.19;1472.29;449.89
2019-02;649.59;854.29;1245.84;295.57
2019-02;353.05;1126.1;1512.76;320.13
2019-02;500.25;1134.55;1704.24;293.61
2019-03;630.28;1410.65;1667.03;349.31
2019-03;933.59;1341.68;1639.8;284.78
2019-03;532.54;883.41;1117.86;432.72
2019-03;530.35;1391.06;1140.15;296.43
2019-03;794.72;1248.68;1121.46;435.44
2019-03;779.74;1290.02;1446.47;360.09
2019-03;436.2;1414.48;1832.22;293.86
2019-03;406.05;1031.51;1681.36;445.41
2019-03;625.61;832.12;1103.05;468.2
2019-03;509.5;1198.56;1379.61;288.02
2019-03;416.33;922.9;1109.94;273.02
2019-03;884.6;931.23;1689.61;211.64
2019-03;452.79;1171.02;1878.72;258.54
2019-03;430.83;1167.75;1313.01;243.9
2019-03;414.14;1267.98;1440.1;407.6
2019-03;403.98;1211.4;1499.47;401.15
2019-03;917.23;1259.16;993.02;242.49
2019-03;644;1053.78;1574.62;308.13
2019-03;724.68;1061.5;1833.29;475.64
2019-03;503.75;892.7;1462.3;212.71
2019-03;896.38;1316.64;1451.44;266.99
2019-03;810.1;871.28;916.78;423.78
2019-03;510.25;1115.7;1325.11;379.02
2019-03;826.31;1140.89;1883.93;411.73
2019-03;434.9;757.29;1591.69;206.46
2019-03;579.79;862.97;1861.58;421.73
2019-03;732.5;1305.36;1798.13;410.21
2019-03;603.9;897.74;1709.54;258.78
2019-03;439.13;782.58;1026.11;286.98
2019-03;867.41;1009.59;1272.65;222.5
2019-03;713.52;956.22;1286.72;374.6
2019-04;419.22;1438.7;951.81;414.01
2019-04;866.82;1444.69;1334.27;221.19
2019-04;644.39;1222.05;1434.11;353.69
2019-04;577.86;1005.91;1335.66;310.97
2019-04;943.01;1186.63;1258.1;455.63
2019-04;428.84;1184.97;NA;243.72
2019-04;513.39;765.26;1160.75;222.13
2019-04;601.32;1476.01;1618.8;264.97
2019-04;910.73;1290.03;1506.69;337.7
2019-04;916.27;805.82;1159.11;364.05
2019-04;519.78;1048.87;1573.03;304.87
2019-04;774.25;956.42;1538.75;265.18
2019-04;639.22;1206.31;1896.48;427.32
2019-04;789.9;1474.88;904.86;224.51
2019-04;437.19;800.47;1298.45;405.93
2019-04;641.99;1456.8;1690.77;275.33
2019-04;623.83;1131.11;1111.64;300.7
2019-04;803.3;1375.58;1915.25;246.83
2019-04;630.96;1167.32;1665.44;369.49
2019-04;469.37;1112.41;1832.96;476.18
2019-04;445.53;1264.46;1054.42;478.04
2019-04;642.64;1179.09;901.99;362.13
2019-04;376.74;1018.8;1376.44;383.17
2019-04;518.44;795.44;1010.13;213.07
2019-04;563.35;917.16;1259.2;474.63
2019-04;724.02;967.24;904.42;271.71
2019-04;933.28;1360.79;1318.91;418.11
2019-04;774.58;963.02;1760.84;300.85
