id_transaccion;fecha_venta;id_provincia;id_sector;monto_ventas_musd
TX-100696;2023-07;1;S04;100.92
TX-100697;2030-01;5;S03;14.42
TX-100698;2040-11;2;S04;123.91
TX-100699;2040-10;2;S02;97.79
TX-100700;2038-12;3;S01;63.38
TX-100701;2030-04;7;S01;119.34
TX-100702;2023-09;1;S03;109.73
TX-100703;2038-03;3;S05;101.79
TX-100704;2016-03;7;S03;114.61
TX-100705;2036-02;4;S02;14.63
TX-100706;2037-04;5;S05;126.46
TX-100707;2042-02;7;S05;107.25
TX-100708;2040-05;1;S02;85.23
TX-100709;2024-04;6;S01;46.61
TX-100710;2042-04;2;S01;144.93
TX-100711;2021-02;7;S03;59.33
TX-100712;2019-03;4;  S01  ;89.81
TX-100713;2024-01;2;S02;145.46
TX-100714;2036-03;3;S04;117.67
TX-100715;2023-05;8;S04;8.06
TX-100716;2025-05;8;S03;120.85
TX-100717;2027-07;5;S01;75.95
TX-100718;2037-07;8;S03;50.5
TX-100719;2020-03;3;S03;110.76
TX-100720;2027-07;8;S02;130.32
TX-100721;2035-02;5;S03;144.82
TX-100722;2035-01;2;S05;141.81
TX-100723;2016-08;1;S05;102.21
TX-100724;2021-11;5;S04;95.91
TX-100725;2016-01;3;S03;141.6
TX-100726;2042-11;3;S03;17.04
TX-100727;2023-04;1;S01;127.4
TX-100728;2039-02;4;S04;113.57
TX-100729;2019-01;3;S01;31.19
TX-100730;2042-07;6;S02;44.71
TX-100731;2032-06;6;S04;16.33
TX-100732;2031-10;2;S05;94.47
TX-100733;2039-05;8;S02;76.12
TX-100734;2034-01;5;S01;57.51
TX-100735;2033-02;8;S01;5.89
TX-100736;2039-10;2;S04;79.01
TX-100737;2017-06;7;S05;84.1
TX-100738;2038-01;2;S01;69.55
TX-100739;2019-01;5;S05;66.01
TX-100740;2028-12;4;  S01  ;121
TX-100741;2031-04;7;S01;139.24
TX-100742;2019-02;5;S05;33.22
TX-100743;2025-12;6;S04;21.78
TX-100744;2038-03;1;S04;127.63
TX-100745;2029-12;7;S04;17.28
TX-100746;2039-10;8;S02;104.85
TX-100747;2019-03;7;S03;85.47
TX-100748;2023-05;2;S02;64.76
TX-100749;2030-03;6;S03;73.31
TX-100750;2042-05;4;S03;73.77
TX-100751;2022-12;4;S05;63.91
TX-100752;2040-10;7;S03;108.55
TX-100753;2028-03;8;S05;100.58
TX-100754;2016-04;4;S04;27.29
TX-100755;2018-01;4;S02;74.6
TX-100756;2029-02;1;S04;54.26
TX-100757;2032-04;4;S03;15.92
TX-100758;2034-03;2;S04;33.98
TX-100759;2035-10;5;S04;9.38
TX-100760;2036-01;8;S05;26.89
TX-100761;2025-10;4;S03;76.99
TX-100762;2031-08;7;S02;22.51
TX-100763;2034-02;5;S01;13.16
TX-100764;2030-04;8;S03;141.09
TX-100765;2022-06;3;S05;56.18
TX-100766;2039-01;6;S03;115.6
TX-100767;2040-02;1;S05;147.7
TX-100768;2016-11;7;S03;38.27
TX-100769;2026-08;1;S01;48.11
TX-100770;2030-07;2;S01;139.09
TX-100771;2042-09;6;S04;90.53
TX-100772;2038-01;1;S01;14.36
TX-100773;2038-11;1;S02;41.79
TX-100774;2016-10;8;S01;8.25
TX-100775;2035-06;4;S03;83.13
TX-100776;2038-07;4;S01;77.98
TX-100777;2020-11;4;S01;49.12
TX-100778;2019-04;2;S01;57.3
TX-100779;2027-11;1;S04;90.25
TX-100780;2033-10;1;S02;23.46
TX-100781;2037-02;3;S05;55.16
TX-100782;2040-07;3;S01;100.15
TX-100783;2035-02;7;S02;77.34
TX-100784;2037-12;7;S04;93.83
TX-100785;2019-12;8;S05;64.99
TX-100786;2029-04;3;S02;117.83
TX-100787;2025-09;7;S02;84.77
TX-100788;2039-12;7;S01;32.82
TX-100789;2017-08;8;S05;61.42
TX-100790;2039-04;3;S05;77.06
TX-100791;2035-11;6;S01;105.32
TX-100792;2024-09;1;S01;30.04
TX-100793;2025-05;6;S05;21.59
TX-100794;2034-08;6;S03;104.95
TX-100795;2029-07;1;S02;117.35
TX-100796;2023-03;3;S05;47.84
TX-100797;2024-10;6;S04;20.51
TX-100798;2033-08;2;S04;146.7
TX-100799;2019-11;6;S04;46.23
TX-100800;2019-03;4;S01;139.76
TX-100801;2038-12;2;S02;28.09
TX-100802;2016-11;4;S03;80.72
TX-100803;2022-06;8;S04;48.67
TX-100804;2018-11;1;S02;65.21
TX-100805;2036-06;1;S01;68.87
TX-100806;2024-07;8;S04;114.77
TX-100807;2016-04;7;S01;52.1
TX-100808;2020-10;4;S04;136.05
TX-100809;2025-11;6;S02;30.73
TX-100810;2024-10;5;S02;20.48
TX-100811;2026-06;8;S04;80.12
TX-100812;2026-05;6;S04;43.35
TX-100813;2027-04;6;S05;47.74
TX-100814;2020-05;8;S03;112.02
TX-100815;2027-09;5;S02;114.08
TX-100816;2018-03;3;S03;120.09
TX-100817;2036-04;6;S02;97.27
TX-100818;2038-07;7;S05;64.84
TX-100819;2027-02;5;S03;21.97
TX-100820;2037-06;8;S01;138.13
TX-100821;2038-06;4;  S01  ;43.74
TX-100822;2026-08;2;S05;97.13
TX-100823;2020-04;2;S05;75.58
TX-100824;2022-09;5;S01;87.62
TX-100825;2027-05;3;  S01  ;138.62
TX-100826;2039-05;6;S01;89.33
TX-100827;2019-05;2;S02;72.39
TX-100828;2039-01;7;S05;45.23
TX-100829;2035-11;2;S02;143.54
TX-100830;2019-08;8;S03;116.63
TX-100831;2028-07;1;S03;55.7
TX-100832;2035-03;3;S05;124.12
TX-100833;2042-10;1;S01;80.09
TX-100834;2029-08;2;S02;143.01
TX-100835;2025-02;5;S02;102.56
TX-100836;2037-04;1;S02;118.59
TX-100837;2029-10;5;S01;82.68
TX-100838;2039-08;8;S02;135.75
TX-100839;2035-12;2;S04;104.03
TX-100840;2026-11;8;S02;147.85
TX-100841;2041-05;1;S05;30.32
TX-100842;2018-06;1;S02;53.58
TX-100843;2032-07;5;S01;92.56
TX-100844;2020-12;4;S05;14.62
TX-100845;2037-10;7;S05;121.51
TX-100846;2039-05;4;S02;102.47
TX-100847;2036-03;7;S01;96.42
TX-100848;2020-09;3;S01;93.89
TX-100849;2027-08;5;S02;123.69
TX-100850;2020-03;3;S01;18.34
TX-100851;2033-09;4;S01;36.7
TX-100852;2025-02;1;S02;9.69
TX-100853;2028-01;8;S01;83.61
TX-100854;2021-02;7;S01;51.77
TX-100855;2041-01;7;S05;25.73
TX-100856;2030-04;3;S01;99.06
TX-100857;2026-02;1;S04;101.49
TX-100858;2041-10;3;S03;70.33
TX-100859;2031-12;3;S02;55.54
TX-100860;2035-10;6;S01;83.01
TX-100861;2021-02;1;S03;85.7
TX-100862;2035-11;1;S03;82.3
TX-100863;2031-10;7;S02;71.62
TX-100864;2027-01;6;S02;17.62
TX-100865;2018-03;2;S01;12.49
TX-100866;2022-05;5;S04;70.89
TX-100867;2018-05;7;S03;9.64
TX-100868;2029-12;3;S05;42.68
TX-100869;2024-05;4;S04;106.38
TX-100870;2023-10;2;S04;116.66
TX-100871;2021-12;1;S05;5.29
TX-100872;2034-04;4;S04;21.24
TX-100873;2042-05;5;S05;33.46
TX-100874;2028-12;2;S03;85.5
TX-100875;2035-07;5;S05;36.93
TX-100876;2037-03;1;S02;54.05
TX-100877;2036-03;2;S03;53.83
TX-100878;2021-11;8;S02;144.53
TX-100879;2028-07;7;S04;49.65
TX-100880;2026-08;7;S04;98.28
TX-100881;2019-08;1;S04;141.19
TX-100882;2035-07;1;S05;77.88
TX-100883;2042-03;7;S02;141.41
TX-100884;2024-02;7;S05;149.09
TX-100885;2016-07;7;S04;65.85
TX-100886;2020-12;1;S01;17.33
TX-100887;2032-06;8;S02;94.11
TX-100888;2033-09;2;S02;66.38
TX-100889;2019-12;8;S04;108.67
TX-100890;2030-09;5;S01;57.35
TX-100891;2018-11;4;S04;69.14
TX-100892;2039-08;4;S01;7.67
TX-100893;2025-05;6;S02;113.76
TX-100894;2025-09;4;S05;124.97
TX-100895;2029-10;2;S03;39.37
TX-100896;2034-05;4;S04;104.39
TX-100897;2020-09;6;S02;87.96
TX-100898;2033-11;7;S03;7.21
TX-100899;2026-08;1;S04;119.13
TX-100900;2024-01;4;S02;55.33
TX-100901;2030-04;6;S04;44.87
TX-100902;2033-03;6;S05;143.8
TX-100903;2017-01;6;S05;132.57
TX-100904;2030-10;8;S03;142.14
TX-100905;2028-08;7;S01;23.9
TX-100906;2021-07;2;S02;148.94
TX-100907;2023-10;7;S05;59.02
TX-100908;2043-02;1;S05;81.52
TX-100909;2038-10;4;S05;109.29
TX-100910;2026-06;8;S05;51.31
TX-100911;2043-02;3;S03;138.84
TX-100912;2023-10;3;S04;63.16
TX-100913;2020-07;2;  S01  ;118.16
TX-100914;2032-08;6;S05;86.74
TX-100915;2038-03;2;S02;136.44
TX-100916;2021-06;5;S01;112.85
TX-100917;2037-05;7;S02;20.49
TX-100918;2021-04;7;S02;25.17
TX-100919;2036-04;2;S04;66.84
TX-100920;2029-10;4;S03;125.08
TX-100921;2033-01;5;S03;42.63
TX-100922;2026-05;2;S04;147.22
TX-100923;2020-10;1;S02;81.53
TX-100924;2031-07;8;S05;60.12
TX-100925;2042-11;8;S05;19.77
TX-100926;2027-05;7;S02;48.24
TX-100927;2036-04;3;S01;47.9
TX-100928;2022-12;4;S04;8.71
TX-100929;2020-09;6;S02;117.63
TX-100930;2018-09;7;S04;96.79
TX-100931;2016-01;4;S01;123.53
TX-100932;2027-12;4;S03;82.22
TX-100933;2028-02;1;S05;72.56
TX-100934;2038-08;1;S02;94.68
TX-100935;2043-04;3;S05;102.39
TX-100936;2022-07;3;S05;33.19
TX-100937;2037-01;3;S01;9.87
TX-100938;2016-05;3;S01;87.05
TX-100939;2025-09;1;S04;116.87
TX-100940;2030-11;5;S03;20.19
TX-100941;2027-12;1;S05;42.06
TX-100942;2027-02;6;S05;42.63
TX-100943;2036-08;1;S04;149.2
TX-100944;2017-03;2;S02;71.17
TX-100945;2021-12;6;S02;81.32
TX-100946;2033-07;5;S05;58.36
TX-100947;2035-03;6;S03;11.82
TX-100948;2036-03;3;S02;118.83
TX-100949;2037-10;1;S03;149.31
TX-100950;2032-12;4;S01;26
TX-100951;2028-06;2;S04;25.18
TX-100952;2035-11;5;S03;49.74
TX-100953;2035-11;7;S01;106.42
TX-100954;2017-10;7;S04;64.42
TX-100955;2029-01;1;S01;105.45
TX-100956;2028-08;8;S02;16.44
TX-100957;2037-11;2;S05;47.13
TX-100958;2029-01;3;S02;147.99
TX-100959;2025-03;5;S05;50.31
TX-100960;2039-03;3;S04;131.37
TX-100961;2035-11;4;S05;120.27
TX-100962;2024-10;1;S02;38.68
TX-100963;2017-06;4;S05;68.03
TX-100964;2019-10;6;S04;47.82
TX-100965;2039-08;4;S05;8.57
TX-100966;2034-11;4;S02;20.94
TX-100967;2036-06;5;S05;145.92
TX-100968;2035-03;7;S02;61.83
TX-100969;2020-02;4;S04;20.39
TX-100970;2042-02;5;S05;28.02
TX-100971;2038-09;7;S05;34.74
TX-100972;2026-06;4;S02;81.45
TX-100973;2032-09;8;S03;125.92
TX-100974;2025-03;5;S04;36.26
TX-100975;2038-08;2;S03;8.34
TX-100976;2037-10;1;S02;40.19
TX-100977;2028-04;2;S04;23.02
TX-100978;2037-01;6;S01;122.51
TX-100979;2034-01;1;S05;21.58
TX-100980;2041-08;3;S03;45.28
TX-100981;2032-08;3;S03;86.58
TX-100982;2039-08;3;S02;97.21
TX-100983;2033-03;7;S04;146.48
TX-100984;2038-06;2;S05;138.7
TX-100985;2041-10;5;S02;109.28
TX-100986;2030-04;8;S05;96.18
TX-100987;2037-05;4;S04;86.27
TX-100988;2025-12;2;S04;14.62
TX-100989;2037-08;6;S04;19.19
TX-100990;2018-11;5;S01;21.08
TX-100991;2040-10;7;  S01  ;128.78
TX-100992;2035-11;1;S05;49.15
TX-100993;2024-01;7;S05;137.74
TX-100994;2040-12;6;S04;110.22
TX-100995;2039-05;2;S01;65.27
TX-100996;2031-03;1;S04;123.3
TX-100997;2026-11;5;S03;37.77
TX-100998;2036-09;6;S05;20.14
TX-100999;2022-10;7;S03;149.47
TX-101000;2033-05;3;S05;93.1
TX-101001;2021-02;3;S02;16.57
TX-101002;2026-07;6;S05;147.5
TX-101003;2043-03;4;S04;142.23
TX-101004;2016-01;6;S05;38.72
TX-101005;2042-08;1;S05;37.23
TX-101006;2036-05;4;S04;55.52
TX-101007;2042-11;1;S03;68.3
TX-101008;2039-01;7;S04;51.75
TX-101009;2031-02;3;S04;124.23
TX-101010;2040-05;1;S05;105.33
TX-101011;2037-03;3;S03;27.23
TX-101012;2038-01;6;S02;20.92
TX-101013;2038-12;5;S05;17.95
TX-101014;2016-11;6;S01;90.21
TX-101015;2043-01;8;S01;38.23
TX-101016;2023-06;2;S04;62.66
TX-101017;2020-07;4;S02;49.52
TX-101018;2023-08;8;S03;15.56
TX-101019;2041-09;8;S01;112.84
TX-101020;2040-07;2;S04;21.05
TX-101021;2034-08;4;S05;107.77
TX-101022;2032-07;2;S02;81.2
TX-101023;2021-05;4;S03;123.71
TX-101024;2016-01;3;S02;88.18
TX-101025;2024-08;2;S02;132.21
TX-101026;2027-07;3;S02;123.21
TX-101027;2016-10;2;S05;134.67
TX-101028;2036-12;2;S04;9.73
TX-101029;2017-01;7;S01;18.24
TX-101030;2027-10;7;S01;85.43
TX-101031;2039-04;8;S04;89.65
TX-101032;2022-11;7;S01;60.34
TX-101033;2032-02;3;S05;108.01
TX-101034;2032-12;3;S05;8.59
TX-101035;2027-07;2;S02;147.69
TX-101036;2026-01;1;S04;103.45
TX-101037;2033-07;1;S04;82.34
TX-101038;2021-11;1;S04;92.25
TX-101039;2025-09;8;S04;87.91
TX-101040;2025-03;7;S01;50.96
TX-101041;2018-04;4;S04;129.84
TX-101042;2018-03;7;S04;98.67
TX-101043;2018-05;7;S05;77.22
TX-101044;2023-10;4;S05;72.81
TX-101045;2043-01;2;S02;12.01
TX-101046;2019-01;1;S02;66.13
TX-101047;2026-07;3;S01;63.94
TX-101048;2020-06;3;S05;39.3
TX-101049;2016-10;2;S01;46.81
TX-101050;2017-11;2;S05;58.24
TX-101051;2023-07;8;S05;62.35
TX-101052;2032-09;2;S05;18.87
TX-101053;2024-08;5;S01;97.95
TX-101054;2029-10;7;S05;44.89
TX-101055;2031-01;6;S05;87.11
TX-101056;2033-09;2;S04;149.54
TX-101057;2028-09;4;S02;68.53
TX-101058;2038-11;7;S05;109.24
TX-101059;2018-09;8;S01;8.7
TX-101060;2042-04;5;S05;21.14
TX-101061;2023-10;8;S05;38.2
TX-101062;2025-05;2;S05;78.75
TX-101063;2035-09;5;S02;22.65
TX-101064;2032-02;1;S02;18.87
TX-101065;2017-04;7;S04;6.77
TX-101066;2026-02;4;S03;94.43
TX-101067;2020-06;8;S03;134.96
TX-101068;2035-11;4;S04;140.68
TX-101069;2034-08;1;S01;113.44
TX-101070;2028-04;5;S04;77.6
TX-101071;2033-04;5;S01;149.54
TX-101072;2042-02;7;S01;39.78
TX-101073;2035-05;3;S01;140.04
TX-101074;2023-09;4;S04;70.99
TX-101075;2020-08;6;S05;97.81
TX-101076;2039-04;4;S01;99.52
TX-101077;2037-03;1;S04;9.88
TX-101078;2018-10;3;S03;22.7
TX-101079;2025-12;2;S01;67.99
TX-101080;2040-09;4;S04;122.11
TX-101081;2040-08;3;S01;72.36
TX-101082;2025-04;6;S04;18.51
TX-101083;2021-10;6;S01;78
TX-101084;2039-05;6;S01;87.82
TX-101085;2038-08;5;S03;54.91
TX-101086;2027-07;2;S01;10.29
TX-101087;2035-10;6;S02;113.51
TX-101088;2025-09;3;S01;121.92
TX-101089;2022-04;1;S04;34.21
TX-101090;2030-08;4;S01;61.8
TX-101091;2024-03;4;S04;120.32
TX-101092;2036-09;2;S04;57.33
TX-101093;2016-05;4;S05;51.09
TX-101094;2023-05;5;S03;144.31
TX-101095;2031-01;4;S04;88.85
TX-101096;2033-09;5;S04;149.73
TX-101097;2026-05;1;S05;96.16
TX-101098;2035-10;4;S01;13.62
TX-101099;2032-10;6;S02;26.61
TX-101100;2024-12;7;S02;31.68
TX-101101;2040-11;7;S05;17.28
TX-101102;2040-10;7;S02;59.81
TX-101103;2021-02;6;S04;83.77
TX-101104;2033-09;4;S01;70.44
TX-101105;2030-06;1;S01;120.28
TX-101106;2019-06;2;S02;97.87
TX-101107;2037-05;7;S04;120.85
TX-101108;2042-04;7;S04;125.74
TX-101109;2043-04;2;S05;31.76
TX-101110;2021-07;1;S04;141.19
TX-101111;2036-07;2;S03;144.99
TX-101112;2022-05;8;S05;147.17
TX-101113;2038-05;6;S03;141.06
TX-101114;2029-03;3;S05;90.47
TX-101115;2038-04;4;S01;40.87
TX-101116;2021-11;8;S02;130.04
TX-101117;2028-09;3;S02;77.63
TX-101118;2018-09;8;S04;89.9
TX-101119;2024-07;5;S03;131.83
TX-101120;2039-12;4;S03;32.57
TX-101121;2025-07;8;S03;70.97
TX-101122;2033-06;3;S04;17.61
TX-101123;2041-11;3;S03;21.62
TX-101124;2016-05;6;S05;125.85
TX-101125;2026-02;6;S05;10.79
TX-101126;2034-10;3;S01;40.25
TX-101127;2021-04;6;S05;93.82
TX-101128;2042-02;2;S05;94.52
TX-101129;2017-03;5;S03;31.96
TX-101130;2041-10;2;S01;32.68
TX-101131;2023-10;8;S01;119.9
TX-101132;2036-07;5;S03;20.32
TX-101133;2040-04;6;S05;141.2
TX-101134;2032-07;6;S04;48.79
TX-101135;2029-11;2;S03;98.06
TX-101136;2020-03;4;S03;24.54
TX-101137;2023-05;1;S03;121.28
TX-101138;2036-03;8;S04;70.82
TX-101139;2029-06;8;S05;148.77
TX-101140;2022-02;5;S03;46.6
TX-101141;2042-12;3;S05;82.6
TX-101142;2040-10;2;S05;147.84
TX-101143;2024-01;4;S03;106.27
TX-101144;2036-06;1;S04;138.53
TX-101145;2022-01;5;S05;22.96
TX-101146;2037-02;3;S04;23.46
TX-101147;2040-11;5;S02;136.6
TX-101148;2038-05;8;S01;58.77
TX-101149;2026-08;4;S01;145.6
TX-101150;2034-12;6;S02;140.82
TX-101151;2028-12;8;S03;8.94
TX-101152;2018-04;7;S05;32.74
TX-101153;2040-04;1;S01;13.83
TX-101154;2038-04;1;S03;137.08
TX-101155;2031-05;5;S05;52.7
TX-101156;2029-08;6;  S01  ;119.53
TX-101157;2040-11;7;S04;39.58
TX-101158;2038-09;4;S04;77.5
TX-101159;2021-08;4;S02;112.63
TX-101160;2020-07;7;S02;141.35
TX-101161;2029-05;3;S03;77.09
TX-101162;2042-01;2;S02;97.12
TX-101163;2023-08;1;S03;110.07
TX-101164;2041-05;2;S05;91.04
TX-101165;2031-05;2;S01;52.62
TX-101166;2036-05;7;S04;31.19
TX-101167;2031-07;1;S05;39.26
TX-101168;2035-04;6;S04;65.52
TX-101169;2039-12;6;S05;28.59
TX-101170;2037-07;7;S04;115.49
TX-101171;2026-11;2;S02;148.79
TX-101172;2034-04;3;S04;90.73
TX-101173;2042-02;6;S04;145.42
TX-101174;2037-01;8;S01;72.16
TX-101175;2018-09;5;S05;126.38
TX-101176;2019-07;3;S04;119.4
TX-101177;2035-11;5;S04;58.27
TX-101178;2030-07;8;S03;55.51
TX-101179;2042-03;4;S02;64.73
TX-101180;2033-06;2;S03;44.5
TX-101181;2032-09;2;S02;135.84
TX-101182;2042-10;8;S02;130.76
TX-101183;2042-04;5;S01;97.3
TX-101184;2025-09;3;S01;14.59
TX-101185;2030-08;1;S04;131.72
TX-101186;2033-12;1;S05;88.45
TX-101187;2035-08;1;S02;6.01
TX-101188;2024-08;6;S02;101.67
TX-101189;2017-08;5;S01;26.32
TX-101190;2020-03;2;S02;110.76
TX-101191;2038-09;5;S04;77.86
TX-101192;2019-04;2;S04;82.87
TX-101193;2019-04;3;S03;41.79
TX-101194;2016-05;5;S01;97.74
TX-101195;2018-03;5;S03;149.1
TX-101196;2020-03;6;S04;29.59
TX-101197;2018-04;5;S01;22.81
TX-101198;2031-07;1;S02;63.41
TX-101199;2023-12;4;S05;42.41
TX-101200;2020-02;2;S05;120.88
TX-101201;2019-11;3;S04;57.09
TX-101202;2027-07;5;S01;33.22
TX-101203;2034-04;8;S03;104.22
TX-101204;2022-12;5;S05;122.22
TX-101205;2017-08;2;S02;94.28
TX-101206;2019-11;3;S04;142.88
TX-101207;2024-01;2;S03;15.97
TX-101208;2023-08;8;S01;149.87
TX-101209;2021-04;5;S05;85.66
TX-101210;2040-07;2;S05;20.46
TX-101211;2037-10;4;S01;114.05
TX-101212;2024-05;2;S04;13.5
TX-101213;2037-08;6;S02;35.77
TX-101214;2030-04;3;S05;91.79
TX-101215;2039-01;1;S01;104.98
TX-101216;2016-11;1;S05;16.65
TX-101217;2037-11;6;S04;141.72
TX-101218;2022-10;6;S04;42.34
TX-101219;2036-04;2;S01;33.4
TX-101220;2042-10;6;S02;136.32
TX-101221;2034-10;7;S03;138.73
TX-101222;2033-05;5;S01;29.21
TX-101223;2027-10;8;S03;74.47
TX-101224;2042-08;7;S02;25.86
TX-101225;2017-04;3;S04;128.11
TX-101226;2024-10;1;S03;123.62
TX-101227;2041-09;8;S02;138.48
TX-101228;2029-10;4;S04;12.97
TX-101229;2037-07;1;S05;84.2
TX-101230;2023-09;6;S05;120.09
TX-101231;2017-08;6;S05;70.33
TX-101232;2033-12;8;S03;136.89
TX-101233;2025-11;5;S01;30.54
TX-101234;2042-10;6;S05;86.72
TX-101235;2023-05;2;S04;64.35
TX-101236;2018-04;4;S02;33.45
TX-101237;2032-08;6;S01;99.13
TX-101238;2034-07;7;S02;118.9
TX-101239;2040-12;5;S01;126.17
TX-101240;2030-11;1;S05;46.06
TX-101241;2020-02;2;S02;30.58
TX-101242;2019-04;2;S02;75.64
TX-101243;2017-11;8;S01;66.01
TX-101244;2033-03;2;S04;70.91
TX-101245;2038-03;1;S01;84.6
TX-101246;2024-12;2;S02;41.07
TX-101247;2041-06;4;S05;60.9
TX-101248;2017-06;4;S03;26.25
TX-101249;2034-08;5;S05;84.56
TX-101250;2030-04;7;S02;89.3
TX-101251;2039-05;1;S02;61.53
TX-101252;2040-02;1;S01;26.91
TX-101253;2041-08;8;S05;128.11
TX-101254;2022-09;5;S05;39.67
TX-101255;2035-04;1;S03;27.2
TX-101256;2036-06;3;S05;23.38
TX-101257;2033-04;3;S04;76.54
TX-101258;2029-06;2;S05;116.38
TX-101259;2041-12;1;S01;91.63
TX-101260;2034-04;6;S01;33.82
TX-101261;2024-12;7;S01;120.78
TX-101262;2033-05;3;S01;14.52
TX-101263;2039-06;8;S04;33.62
TX-101264;2037-04;2;S03;143
TX-101265;2040-11;8;S04;126.42
TX-101266;2018-10;2;S04;6.32
TX-101267;2038-01;3;S03;49.39
TX-101268;2042-10;6;S02;39.36
TX-101269;2036-01;6;S02;90.07
TX-101270;2019-05;7;S01;29.2
TX-101271;2025-12;5;S05;138.12
TX-101272;2024-08;3;S04;20.74
TX-101273;2025-01;1;S05;36.54
TX-101274;2035-11;1;S04;74.31
TX-101275;2027-03;3;S04;74.91
TX-101276;2025-06;4;S04;100.86
TX-101277;2024-10;2;S04;46.13
TX-101278;2036-08;1;S01;54.39
TX-101279;2035-06;2;S04;80.76
TX-101280;2030-03;4;S04;18.76
TX-101281;2043-01;3;S03;42.28
TX-101282;2031-01;4;S05;70.13
TX-101283;2031-08;2;S03;132.71
TX-101284;2029-01;6;S02;63.21
TX-101285;2034-11;4;S02;31.91
TX-101286;2019-08;6;S01;75.37
TX-101287;2037-05;7;S04;57.48
TX-101288;2022-08;1;S02;47.45
TX-101289;2026-06;4;S01;49.64
TX-101290;2041-10;2;S05;137.96
TX-101291;2030-09;3;  S01  ;143.69
TX-101292;2034-05;1;S03;119.14
TX-101293;2022-01;7;S02;129.1
TX-101294;2035-06;1;S01;31.07
TX-101295;2038-07;7;S02;20.93
TX-101296;2032-06;1;S05;106.07
TX-101297;2027-05;5;S05;37.73
TX-101298;2029-12;3;S01;53.76
TX-101299;2029-09;6;S01;140.84
TX-101300;2028-02;3;S05;28.42
TX-101301;2039-06;2;S01;107.54
TX-101302;2041-03;8;S05;22.41
TX-101303;2021-11;4;S05;138.04
TX-101304;2032-09;7;S01;148.51
TX-101305;2019-09;4;S04;130.56
TX-101306;2040-11;1;S01;36.92
TX-101307;2040-07;3;S03;56.8
TX-101308;2033-01;1;S03;91.38
TX-101309;2033-08;8;S01;123.38
TX-101310;2035-08;4;S05;85.57
TX-101311;2027-06;7;S05;18.45
TX-101312;2040-11;4;S01;9.93
TX-101313;2025-04;6;S01;83.31
TX-101314;2030-08;2;S01;21.27
TX-101315;2028-04;8;S01;149.15
TX-101316;2021-11;4;S03;145.82
TX-101317;2026-01;6;S01;35.23
TX-101318;2023-12;4;S05;21.46
TX-101319;2024-04;5;S05;90.04
TX-101320;2026-11;8;S02;137.55
TX-101321;2032-04;8;S03;49.16
TX-101322;2042-10;8;S04;28.55
TX-101323;2016-02;5;S02;76.16
TX-101324;2027-01;7;S05;115.93
TX-101325;2028-10;1;S03;86.62
TX-101326;2039-04;4;S05;72.72
TX-101327;2036-10;5;S02;23.61
TX-101328;2016-03;1;S02;141.83
TX-101329;2039-11;1;S01;45.56
TX-101330;2041-06;4;S03;140.58
TX-101331;2016-11;4;S04;137.74
TX-101332;2038-12;1;S04;89.74
TX-101333;2041-05;1;S02;112.14
TX-101334;2026-09;2;S01;144.47
TX-101335;2021-08;6;S01;33.45
TX-101336;2031-09;7;S01;73.26
TX-101337;2043-03;1;S03;61.86
TX-101338;2029-10;4;S05;18.22
TX-101339;2041-09;5;S03;99.99
TX-101340;2023-02;7;S03;67.49
TX-101341;2032-09;3;S01;141.58
TX-101342;2019-05;2;S05;22.83
TX-101343;2017-12;8;S05;84.87
TX-101344;2036-05;4;S03;10.18
TX-101345;2029-02;4;S03;7.46
TX-101346;2026-06;5;S04;97.74
TX-101347;2027-05;3;S01;22.69
TX-101348;2021-06;2;S02;5.45
TX-101349;2031-05;4;S05;117.28
TX-101350;2019-06;8;S02;66.64
TX-101351;2035-01;6;S01;147.54
TX-101352;2021-07;8;S03;28.95
TX-101353;2041-06;1;S05;71.17
TX-101354;2040-07;7;S03;95.09
TX-101355;2024-07;6;S04;148.32
TX-101356;2027-05;6;S02;136.12
TX-101357;2038-10;1;S01;19.73
TX-101358;2034-12;4;S05;93.54
TX-101359;2024-07;3;S03;62.38
TX-101360;2027-02;4;S04;88.48
TX-101361;2040-06;7;S01;68.75
TX-101362;2021-04;3;S03;10.51
TX-101363;2035-04;2;S04;52.43
TX-101364;2035-02;3;S01;145.12
TX-101365;2035-02;8;  S01  ;31.57
TX-101366;2022-12;5;S05;99.14
TX-101367;2038-07;7;S05;44.78
TX-101368;2024-09;3;S02;13.39
TX-101369;2020-04;2;S05;135.18
TX-101370;2038-05;8;S05;38.44
TX-101371;2034-12;6;S02;72.07
TX-101372;2018-05;3;S01;44.45
TX-101373;2022-12;3;S01;21.81
TX-101374;2035-04;8;S04;135.32
TX-101375;2037-08;7;  S01  ;35.79
TX-101376;2022-10;8;S02;122.85
TX-101377;2035-04;7;S02;35.39
TX-101378;2024-12;8;S02;137.06
TX-101379;2028-03;5;S02;28.5
TX-101380;2021-06;8;S04;132.97
TX-101381;2039-07;3;S03;116.67
TX-101382;2021-02;7;S02;143.17
TX-101383;2037-10;4;S05;20.29
TX-101384;2029-08;3;S04;44.32
TX-101385;2042-03;8;S03;89.3
TX-101386;2023-11;6;S05;57.98
TX-101387;2041-10;8;S02;34.47
TX-101388;2027-09;2;S03;139.19
TX-101389;2020-09;7;S04;100.75
TX-101390;2018-06;2;S01;71.62
TX-101391;2026-06;3;S04;132.18
TX-101392;2021-02;4;S05;50.46
